DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20866206,"1,3-Bis[[[2-[(methoxycarbonyl)amino]-1-H-benzimidazol-1-yl]carbonyl]amino]-4-methylbenzene",51543-98-7,HWDMQGIQFUEULN-UHFFFAOYSA-N,"Dimethyl [(4-methyl-1,3-phenylene)bis(carbamoyl-1H-benzimidazole-1,2-diyl)]biscarbamate",COC(=O)NC1=NC2=CC=CC=C2N1C(=O)NC1=CC=C(C)C(NC(=O)N2C(NC(=O)OC)=NC3=CC=CC=C23)=C1,"InChI=1S/C27H24N8O6/c1-15-12-13-16(28-24(36)34-20-10-6-4-8-17(20)29-22(34)32-26(38)40-2)14-19(15)31-25(37)35-21-11-7-5-9-18(21)30-23(35)33-27(39)41-3/h4-14H,1-3H3,(H,28,36)(H,31,37)(H,29,32,38)(H,30,33,39)",C27H24N8O6,556.539,556.181881,11,,8,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9022528,Ethylparaben,120-47-8,NUVBSKCKDOMJSU-UHFFFAOYSA-N,Ethyl 4-hydroxybenzoate,CCOC(=O)C1=CC=C(O)C=C1,"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",C9H10O3,166.176,166.062994,250,55,209,76,1,33/891,4.0,891
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2040363,Diniconazole,83657-24-3,FBOUIAKEJMZPQG-AWNIVKPZSA-N,"(1E)-1-(2,4-Dichlorophenyl)-4,4-dimethyl-2-(1H-1,2,4-triazol-1-yl)pent-1-en-3-ol",CC(C)(C)C(O)C(=C/C1=C(Cl)C=C(Cl)C=C1)\N1C=NC=N1,"InChI=1S/C15H17Cl2N3O/c1-15(2,3)14(21)13(20-9-18-8-19-20)6-10-4-5-11(16)7-12(10)17/h4-9,14,21H,1-3H3/b13-6+",C15H17Cl2N3O,326.22,325.074868,106,25,67,,1,346/1071,32.0,1071
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20863356,"N,N-Diethyl-1-dodecanamine",4271-27-6,IOKYPACLTOWHCM-UHFFFAOYSA-N,"N,N-Diethyldodecan-1-amine",CCCCCCCCCCCCN(CC)CC,"InChI=1S/C16H35N/c1-4-7-8-9-10-11-12-13-14-15-16-17(5-2)6-3/h4-16H2,1-3H3",C16H35N,241.463,241.276950,13,,25,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021254,Safrole,94-59-7,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,"5-(Prop-2-en-1-yl)-2H-1,3-benzodioxole",C=CCC1=CC=C2OCOC2=C1,"InChI=1S/C10H10O2/c1-2-3-8-4-5-9-10(6-8)12-7-11-9/h2,4-6H,1,3,7H2",C10H10O2,162.188,162.068080,168,519,124,6,1,14/877,2.0,877
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9036307,Pentasodium triphosphate,7758-29-4,HWGNBUXHKFFFIH-UHFFFAOYSA-I,Pentasodium triphosphate,[Na+].[Na+].[Na+].[Na+].[Na+].[O-]P([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O,"InChI=1S/5Na.H5O10P3/c;;;;;1-11(2,3)9-13(7,8)10-12(4,5)6/h;;;;;(H,7,8)(H2,1,2,3)(H2,4,5,6)/q5*+1;/p-5",Na5O10P3,367.86,367.819279,147,688,62,416,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024002,Fenpropathrin,39515-41-8,XQUXKZZNEFRCAW-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 2,2,3,3-tetramethylcyclopropane-1-carboxylate",CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,"InChI=1/C22H23NO3/c1-21(2)19(22(21,3)4)20(24)26-18(14-23)15-9-8-12-17(13-15)25-16-10-6-5-7-11-16/h5-13,18-19H,1-4H3",C22H23NO3,349.43,349.167794,170,55,101,,1,134/962,14.0,962
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7041885,Dioxabenzofos,3811-49-2,OUNSASXJZHBGAI-UHFFFAOYSA-N,"2-Methoxy-2H,4H-1,3,2lambda~5~-benzodioxaphosphinine-2-thione",COP1(=S)OCC2=CC=CC=C2O1,"InChI=1S/C8H9O3PS/c1-9-12(13)10-6-7-4-2-3-5-8(7)11-12/h2-5H,6H2,1H3",C8H9O3PS,216.19,216.001002,74,3,56,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8057986,Decafentin,15652-38-7,QQOGZIQRFVLPFK-UHFFFAOYSA-L,Decyl(triphenyl)phosphanium triphenylstannanylium bromide chloride (1/1/1/1),[Cl-].[Br-].C1=CC=C(C=C1)[Sn+](C1=CC=CC=C1)C1=CC=CC=C1.CCCCCCCCCC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C28H36P.3C6H5.BrH.ClH.Sn/c1-2-3-4-5-6-7-8-18-25-29(26-19-12-9-13-20-26,27-21-14-10-15-22-27)28-23-16-11-17-24-28;3*1-2-4-6-5-3-1;;;/h9-17,19-24H,2-8,18,25H2,1H3;3*1-5H;2*1H;/q+1;;;;;;+1/p-2",C46H51BrClPSn,868.95,868.162231,24,,4,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7024112,Fomesafen,72178-02-0,BGZZWXTVIYUUEY-UHFFFAOYSA-N,5-[2-Chloro-4-(trifluoromethyl)phenoxy]-N-(methanesulfonyl)-2-nitrobenzamide,CS(=O)(=O)NC(=O)C1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O,"InChI=1S/C15H10ClF3N2O6S/c1-28(25,26)20-14(22)10-7-9(3-4-12(10)21(23)24)27-13-5-2-8(6-11(13)16)15(17,18)19/h2-7H,1H3,(H,20,22)",C15H10ClF3N2O6S,438.76,437.990019,128,32,87,,1,45/866,5.0,866
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50897361,Methyl (1Z)-2-(dimethylamino)-N-hydroxy-2-oxoethanimidothioate,66344-33-0,KIDWGGCIROEJJW-XQRVVYSFSA-N,Methyl (1Z)-2-(dimethylamino)-N-hydroxy-2-oxoethanimidothioate,CS\C(=N/O)C(=O)N(C)C,"InChI=1S/C5H10N2O2S/c1-7(2)5(8)4(6-9)10-3/h9H,1-3H3/b6-4-",C5H10N2O2S,162.21,162.046299,7,,23,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4037536,Oxydisulfoton,2497-07-6,UPUGLJYNCXXUQV-UHFFFAOYSA-N,"S-[2-(Ethanesulfinyl)ethyl] O,O-diethyl phosphorodithioate",CCOP(=S)(OCC)SCCS(=O)CC,"InChI=1S/C8H19O3PS3/c1-4-10-12(13,11-5-2)14-7-8-15(9)6-3/h4-8H2,1-3H3",C8H19O3PS3,290.39,290.023395,93,2,35,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041755,Carbasulam,1773-37-1,ZTFLDKYLDUZSMN-UHFFFAOYSA-N,Methyl {4-[(methoxycarbonyl)amino]benzene-1-sulfonyl}carbamate,COC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC(=O)OC,"InChI=1S/C10H12N2O6S/c1-17-9(13)11-7-3-5-8(6-4-7)19(15,16)12-10(14)18-2/h3-6H,1-2H3,(H,11,13)(H,12,14)",C10H12N2O6S,288.27,288.041607,31,1,22,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024268,Potassium cyanide,151-50-8,NNFCIKHAZHQZJG-UHFFFAOYSA-N,Potassium cyanide,[K+].[C-]#N,InChI=1S/CN.K/c1-2;/q-1;+1,CKN,65.116,64.966780,118,1703,92,120,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042104,"m,p-Cresol sulfonic acid",68127-34-4,,,,,,, ,17,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7037505,Cadusafos,95465-99-9,KXRPCFINVWWFHQ-UHFFFAOYSA-N,"S,S-Dibutan-2-yl O-ethyl phosphorodithioate",CCOP(=O)(SC(C)CC)SC(C)CC,"InChI=1S/C10H23O2PS2/c1-6-9(4)14-13(11,12-8-3)15-10(5)7-2/h9-10H,6-8H2,1-5H3",C10H23O2PS2,270.39,270.087709,94,8,62,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30634650,N-Acetyl-N-(phosphonomethyl)glycine,129660-96-4,BFECXRMSKVFCNB-UHFFFAOYSA-N,N-Acetyl-N-(phosphonomethyl)glycine,CC(=O)N(CC(O)=O)CP(O)(O)=O,"InChI=1S/C5H10NO6P/c1-4(7)6(2-5(8)9)3-13(10,11)12/h2-3H2,1H3,(H,8,9)(H2,10,11,12)",C5H10NO6P,211.11,211.024574,12,,27,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022977,Ethylenediaminetetraacetic acid,60-00-4,KCXVZYZYPLLWCC-UHFFFAOYSA-N,"2,2',2'',2'''-(Ethane-1,2-diyldinitrilo)tetraacetic acid",OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,"InChI=1S/C10H16N2O8/c13-7(14)3-11(4-8(15)16)1-2-12(5-9(17)18)6-10(19)20/h1-6H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20)",C10H16N2O8,292.244,292.090665,211,25251,257,492,1,12/238,5.0,238
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042349,Prothiofos,34643-46-4,FITIWKDOCAUBQD-UHFFFAOYSA-N,"O-(2,4-Dichlorophenyl) O-ethyl S-propyl phosphorodithioate",CCCSP(=S)(OCC)OC1=C(Cl)C=C(Cl)C=C1,"InChI=1S/C11H15Cl2O2PS2/c1-3-7-18-16(17,14-4-2)15-11-6-5-9(12)8-10(11)13/h5-6,8H,3-4,7H2,1-2H3",C11H15Cl2O2PS2,345.23,343.962814,110,16,57,3,1,36/413,9.0,413
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9032614,Fluchloralin,33245-39-5,MNFMIVVPXOGUMX-UHFFFAOYSA-N,"N-(2-Chloroethyl)-2,6-dinitro-N-propyl-4-(trifluoromethyl)aniline",CCCN(CCCl)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,"InChI=1S/C12H13ClF3N3O4/c1-2-4-17(5-3-13)11-9(18(20)21)6-8(12(14,15)16)7-10(11)19(22)23/h6-7H,2-5H2,1H3",C12H13ClF3N3O4,355.7,355.054668,108,14,51,,1,12/235,5.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3037545,Ethiofencarb,29973-13-5,HEZNVIYQEUHLNI-UHFFFAOYSA-N,2-[(Ethylsulfanyl)methyl]phenyl methylcarbamate,CCSCC1=C(OC(=O)NC)C=CC=C1,"InChI=1S/C11H15NO2S/c1-3-15-8-9-6-4-5-7-10(9)14-11(13)12-2/h4-7H,3,8H2,1-2H3,(H,12,13)",C11H15NO2S,225.31,225.082350,117,11,63,,1,1/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20109160,"Mercury, (acetato-O)(3-hydroxy-2-methoxypropyl-C1,O3)-",69653-69-6,,,,,,, ,9,,,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041308,"2,2-Bis(4-chlorophenyl)ethanol",2642-82-2,ZVIDYKRNLNAXFT-UHFFFAOYSA-N,"2,2-Bis(4-chlorophenyl)ethan-1-ol",OCC(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,"InChI=1S/C14H12Cl2O/c15-12-5-1-10(2-6-12)14(9-17)11-3-7-13(16)8-4-11/h1-8,14,17H,9H2",C14H12Cl2O,267.15,266.026520,66,14,54,,1,124/404,31.0,404
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90895063,Methyl methacrylate-tri(n-butyl)tin methacrylate polymer,26354-18-7,,,,,,, ,25,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1025302,Octinoxate,5466-77-3,YBGZDTIWKVFICR-UHFFFAOYSA-N,2-Ethylhexyl 3-(4-methoxyphenyl)prop-2-enoate,CCCCC(CC)COC(=O)C=CC1=CC=C(OC)C=C1,"InChI=1S/C18H26O3/c1-4-6-7-15(5-2)14-21-18(19)13-10-16-8-11-17(20-3)12-9-16/h8-13,15H,4-7,14H2,1-3H3",C18H26O3,290.403,290.188195,173,161,48,133,1,5/241,2.0,241
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9026053,Streptomycin sulfate (2:3),3810-74-0,QTENRWWVYAAPBI-YCRXJPFRSA-N,"Sulfuric acid--N,N'-[(1R,2R,3S,4R,5R,6S)-4-({5-deoxy-2-O-[2-deoxy-2-(methylamino)-alpha-L-glucopyranosyl]-3-C-formyl-alpha-L-lyxofuranosyl}oxy)-2,5,6-trihydroxycyclohexane-1,3-diyl]diguanidine (3/2)",OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O.CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,"InChI=1S/2C21H39N7O12.3H2O4S/c2*1-5-21(36,4-30)16(40-17-9(26-2)13(34)10(31)6(3-29)38-17)18(37-5)39-15-8(28-20(24)25)11(32)7(27-19(22)23)12(33)14(15)35;3*1-5(2,3)4/h2*4-18,26,29,31-36H,3H2,1-2H3,(H4,22,23,27)(H4,24,25,28);3*(H2,1,2,3,4)/t2*5-,6-,7+,8-,9-,10-,11+,12-,13-,14+,15+,16-,17-,18-,21+;;;/m00.../s1",C42H84N14O36S3,1457.38,1456.433479,88,21466,34,7,1,1/79,1.0,79
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50895089,Phenyl(salicyloyloxy)mercury,28086-13-7,DOLOMXHPXIVAIP-UHFFFAOYSA-M,(Benzenato-kappaC~1~)[2-(hydroxy-kappaO)benzoato-kappaO]mercury,[H][O]1[Hg++]([O-]C(=O)C2=CC=CC=C12)[C-]1=CC=CC=C1,"InChI=1S/C7H6O3.C6H5.Hg/c8-6-4-2-1-3-5(6)7(9)10;1-2-4-6-5-3-1;/h1-4,8H,(H,9,10);1-5H;/q;-1;+2/p-1",C13H10HgO3,414.81,416.033637,17,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041768,Chlorbisan,4418-66-0,DFLQADJJFCUSAX-UHFFFAOYSA-N,"2,2'-Sulfanediylbis(4-chloro-6-methylphenol)",CC1=CC(Cl)=CC(SC2=C(O)C(C)=CC(Cl)=C2)=C1O,"InChI=1S/C14H12Cl2O2S/c1-7-3-9(15)5-11(13(7)17)19-12-6-10(16)4-8(2)14(12)18/h3-6,17-18H,1-2H3",C14H12Cl2O2S,315.21,313.993506,37,,11,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021519,2-(2-Butoxyethoxy)ethanol,112-34-5,OAYXUHPQHDHDDZ-UHFFFAOYSA-N,2-(2-Butoxyethoxy)ethan-1-ol,CCCCOCCOCCO,"InChI=1S/C8H18O3/c1-2-3-5-10-7-8-11-6-4-9/h9H,2-8H2,1H3",C8H18O3,162.229,162.125594,275,19,134,1885,1,10/810,1.0,810
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021384,Trichlorofluoromethane,75-69-4,CYRMSUTZVYGINF-UHFFFAOYSA-N,Trichloro(fluoro)methane,FC(Cl)(Cl)Cl,"InChI=1S/CCl3F/c2-1(3,4)5",CCl3F,137.36,135.904961,179,38,79,466,1,3/235,1.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2035275,"(1R,2S)-(+)-Grandisol",26532-22-9,SJKPJXGGNKMRPD-VHSXEESVSA-N,"2-[(1R,2S)-1-Methyl-2-(prop-1-en-2-yl)cyclobutyl]ethan-1-ol",CC(=C)[C@@H]1CC[C@]1(C)CCO,"InChI=1S/C10H18O/c1-8(2)9-4-5-10(9,3)6-7-11/h9,11H,1,4-7H2,2-3H3/t9-,10+/m0/s1",C10H18O,154.253,154.135765,32,11,27,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9042207,N-Lauryldiethylenetriamine,3700-59-2,RRHLGOOTLYHTEW-UHFFFAOYSA-N,"N~1~-(2-Aminoethyl)-N~2~-dodecylethane-1,2-diamine",CCCCCCCCCCCCNCCNCCN,"InChI=1S/C16H37N3/c1-2-3-4-5-6-7-8-9-10-11-13-18-15-16-19-14-12-17/h18-19H,2-17H2,1H3",C16H37N3,271.493,271.298748,31,,28,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2058388,"2-(2,4,5-Trichlorophenoxy)propanoic acid - 2,2'-iminodiethanol (1:1)",51170-59-3,LEUXLOMXWDSRIN-UHFFFAOYSA-N,"2-Hydroxy-N-(2-hydroxyethyl)ethan-1-aminium 2-(2,4,5-trichlorophenoxy)propanoate",OCCNCCO.CC(OC1=CC(Cl)=C(Cl)C=C1Cl)C(O)=O,"InChI=1/C9H7Cl3O3.C4H11NO2/c1-4(9(13)14)15-8-3-6(11)5(10)2-7(8)12;6-3-1-5-2-4-7/h2-4H,1H3,(H,13,14);5-7H,1-4H2",C13H18Cl3NO5,374.64,373.025056,13,,7,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8022666,Betaine,107-43-7,KWIUHFFTVRNATP-UHFFFAOYSA-N,(Trimethylazaniumyl)acetate,C[N+](C)(C)CC([O-])=O,"InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3",C5H11NO2,117.148,117.078979,162,3057,195,6,1,1/407,0.0,407
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80897197,"Alkyl* dimethyl 3,4-dichlorobenzyl ammonium chloride *(60%C12, 25%C14, 15%C16)",NOCAS_897197,,,,,,, ,1,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60273935,Quizalofop,76578-12-6,ABOOPXYCKNFDNJ-UHFFFAOYSA-N,2-{4-[(6-Chloroquinoxalin-2-yl)oxy]phenoxy}propanoic acid,CC(OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1)C(O)=O,"InChI=1/C17H13ClN2O4/c1-10(17(21)22)23-12-3-5-13(6-4-12)24-16-9-19-15-8-11(18)2-7-14(15)20-16/h2-10H,1H3,(H,21,22)",C17H13ClN2O4,344.75,344.056385,51,,51,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9032589,Bromadiolone,28772-56-7,OWNRRUFOJXFKCU-UHFFFAOYSA-N,"3-[3-(4'-Bromo[1,1'-biphenyl]-4-yl)-3-hydroxy-1-phenylpropyl]-4-hydroxy-2H-1-benzopyran-2-one",OC(CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,"InChI=1/C30H23BrO4/c31-23-16-14-20(15-17-23)19-10-12-22(13-11-19)26(32)18-25(21-6-2-1-3-7-21)28-29(33)24-8-4-5-9-27(24)35-30(28)34/h1-17,25-26,32-33H,18H2",C30H23BrO4,527.414,526.077972,136,83,68,26,1,245/700,35.0,700
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032651,Thidiazuron,51707-55-2,HFCYZXMHUIHAQI-UHFFFAOYSA-N,"N-Phenyl-N'-1,2,3-thiadiazol-5-ylurea",O=C(NC1=CN=NS1)NC1=CC=CC=C1,"InChI=1S/C9H8N4OS/c14-9(12-8-6-10-13-15-8)11-7-4-2-1-3-5-7/h1-6H,(H2,11,12,14)",C9H8N4OS,220.25,220.041882,130,89,117,,1,196/1007,19.0,1007
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041961,Ethylmercury bromide,107-26-6,UREACWLAXSOUKG-UHFFFAOYSA-M,Bromido(ethyl)mercury,CC[Hg]Br,"InChI=1S/C2H5.BrH.Hg/c1-2;;/h1H2,2H3;1H;/q;;+1/p-1",C2H5BrHg,309.56,309.928106,19,,20,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80865018,"6,6'-Dichloro-4,4'-dinitro[biphenyl]-2,2'-diol",21832-25-7,AFERZLYRSYSCMW-UHFFFAOYSA-N,"6,6'-Dichloro-4,4'-dinitro[1,1'-biphenyl]-2,2'-diol",OC1=CC(=CC(Cl)=C1C1=C(Cl)C=C(C=C1O)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C12H6Cl2N2O6/c13-7-1-5(15(19)20)3-9(17)11(7)12-8(14)2-6(16(21)22)4-10(12)18/h1-4,17-18H",C12H6Cl2N2O6,345.09,343.960291,9,,5,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032303,(Z)-11-Hexadecenal,53939-28-9,AMTITFMUKRZZEE-WAYWQWQTSA-N,(11Z)-Hexadec-11-enal,CCCC\C=C/CCCCCCCCCC=O,"InChI=1S/C16H30O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h5-6,16H,2-4,7-15H2,1H3/b6-5-",C16H30O,238.415,238.229666,79,33,64,,1,8/428,2.0,428
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9034369,Dicamba-dimethylammonium,2300-66-5,JDRFUUBRGGDEIZ-UHFFFAOYSA-N,"3,6-Dichloro-2-methoxybenzoic acid--N-methylmethanamine (1/1)",CNC.COC1=C(C(O)=O)C(Cl)=CC=C1Cl,"InChI=1S/C8H6Cl2O3.C2H7N/c1-13-7-5(10)3-2-4(9)6(7)8(11)12;1-3-2/h2-3H,1H3,(H,11,12);3H,1-2H3",C10H13Cl2NO3,266.12,265.027249,67,9,25,18,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034586,Etoxazole,153233-91-1,IXSZQYVWNJNRAL-UHFFFAOYSA-N,"4-(4-tert-Butyl-2-ethoxyphenyl)-2-(2,6-difluorophenyl)-4,5-dihydro-1,3-oxazole",CCOC1=C(C=CC(=C1)C(C)(C)C)C1COC(=N1)C1=C(F)C=CC=C1F,"InChI=1/C21H23F2NO2/c1-5-25-18-11-13(21(2,3)4)9-10-14(18)17-12-26-20(24-17)19-15(22)7-6-8-16(19)23/h6-11,17H,5,12H2,1-4H3",C21H23F2NO2,359.417,359.169685,141,,101,,1,230/956,24.0,956
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6042319,Potassium N-hydroxymethyl-N-methyldithiocarbamate,51026-28-9,QDESFMLRHRZCSV-UHFFFAOYSA-M,Potassium (hydroxymethyl)methylcarbamodithioate,[K+].CN(CO)C([S-])=S,"InChI=1S/C3H7NOS2.K/c1-4(2-5)3(6)7;/h5H,2H2,1H3,(H,6,7);/q;+1/p-1",C3H6KNOS2,175.31,174.952788,40,,23,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6034425,Tiocarbazil,36756-79-3,PHSUVQBHRAWOQD-UHFFFAOYSA-N,S-Benzyl dibutan-2-ylcarbamothioate,CCC(C)N(C(C)CC)C(=O)SCC1=CC=CC=C1,"InChI=1S/C16H25NOS/c1-5-13(3)17(14(4)6-2)16(18)19-12-15-10-8-7-9-11-15/h7-11,13-14H,5-6,12H2,1-4H3",C16H25NOS,279.44,279.165686,67,,32,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0058067,Ambam,3566-10-7,FROZIYRKKUFAOC-UHFFFAOYSA-N,"Ethane-1,2-diyldicarbonimidodithioic acid--ammonia (1/2)",[NH4+].[NH4+].[S-]C(=S)NCCNC([S-])=S,"InChI=1S/C4H8N2S4.2H3N/c7-3(8)5-1-2-6-4(9)10;;/h1-2H2,(H2,5,7,8)(H2,6,9,10);2*1H3",C4H14N4S4,246.42,246.010131,42,12,14,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5034937,"Sulfonated oleic acid, sodium salt",68443-05-0,,,,,,, ,42,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6040327,"2,4-D-N-oleyl-1,3-propylenediamine salt",2212-59-1,OOJIITFNNWRJKA-KVVVOXFISA-N,"(2,4-Dichlorophenoxy)acetic acid--N~1~-[(9Z)-octadec-9-en-1-yl]propane-1,3-diamine (1/1)",OC(=O)COC1=C(Cl)C=C(Cl)C=C1.CCCCCCCC\C=C/CCCCCCCCNCCCN,"InChI=1S/C21H44N2.C8H6Cl2O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-23-21-18-19-22;9-5-1-2-7(6(10)3-5)13-4-8(11)12/h9-10,23H,2-8,11-22H2,1H3;1-3H,4H2,(H,11,12)/b10-9-;",C29H50Cl2N2O3,545.63,544.319849,23,,11,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80884961,Barium hexafluorosilicate,17125-80-3,RRLMRHFZRPYSNK-UHFFFAOYSA-N,Barium hexafluoridosilicate(2-),[Ba++].F[Si--](F)(F)(F)(F)F,"InChI=1S/Ba.F6Si/c;1-7(2,3,4,5)6/q+2;-2",BaF6Si,279.402,279.872593,34,,24,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024177,Methamidophos,10265-92-6,NNKVPIKMPCQWCG-UHFFFAOYSA-N,"O,S-Dimethyl phosphoramidothioate",COP(N)(=O)SC,"InChI=1S/C2H8NO2PS/c1-5-6(3,4)7-2/h1-2H3,(H2,3,4)",C2H8NO2PS,141.12,141.001337,190,259,106,,1,24/989,2.0,989
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042214,Nonachlor,3734-49-4,OCHOKXCPKDPNQU-UHFFFAOYSA-N,"1,2,3,4,5,6,7,8,8-Nonachloro-2,3,3a,4,7,7a-hexahydro-1H-4,7-methanoindene",ClC1C(Cl)C2C(C1Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,"InChI=1S/C10H5Cl9/c11-3-1-2(4(12)5(3)13)9(17)7(15)6(14)8(1,16)10(9,18)19/h1-5H",C10H5Cl9,444.2,439.758800,41,64,26,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0058485,Calcium propyl paraben,83542-69-2,WOCSLYGVQTVYAB-UHFFFAOYSA-L,Calcium bis[4-(propoxycarbonyl)phenolate],[Ca++].CCCOC(=O)C1=CC=C([O-])C=C1.CCCOC(=O)C1=CC=C([O-])C=C1,"InChI=1S/2C10H12O3.Ca/c2*1-2-7-13-10(12)8-3-5-9(11)6-4-8;/h2*3-6,11H,2,7H2,1H3;/q;;+2/p-2",C20H22CaO6,398.468,398.104229,14,,8,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0034778,Copper octanoate,20543-04-8,,,,,,, ,35,979,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2050455,"Amines, coco alkyl, acetates",61790-57-6,,,,,,, ,31,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90904104,Phospholipid,NOCAS_904104,,,,,,, ,8,,,,1, ,,
